month,borough,day_type,trip_type,route_id,period,number_of_trips_passing_wait,number_of_scheduled_trips,wait_assessment
2018-03-01,Manhattan,2,SBS,M15+,Peak,625,955,65.4450262
2018-03-01,Manhattan,2,SBS,M23+,Off-Peak,935,1010,92.5742574
2018-03-01,Manhattan,2,SBS,M23+,Peak,331,349,94.8424069
2018-03-01,Manhattan,2,SBS,M60+,Off-Peak,821,1098,74.7723133
2018-03-01,Manhattan,2,SBS,M60+,Peak,234,336,69.6428571
2018-03-01,Manhattan,2,SBS,M86+,Off-Peak,1304,1485,87.8114478
2018-03-01,Manhattan,2,SBS,M86+,Peak,495,561,88.2352941
2018-03-01,Queens,1,EXP,QM1,Off-Peak,67,74,90.5405405
2018-03-01,Queens,1,EXP,QM1,Peak,239,326,73.3128834
2018-03-01,Queens,1,EXP,QM11,Off-Peak,106,108,98.1481481
2018-03-01,Queens,1,EXP,QM11,Peak,344,482,71.3692946
2018-03-01,Queens,1,EXP,QM12,Off-Peak,111,113,98.2300885
2018-03-01,Queens,1,EXP,QM12,Peak,432,577,74.8700173
2018-03-01,Queens,1,EXP,QM15,Off-Peak,1521,1781,85.4014599
2018-03-01,Queens,1,EXP,QM15,Peak,1778,2456,72.3941368
2018-03-01,Queens,1,EXP,QM16,Off-Peak,432,469,92.1108742
2018-03-01,Queens,1,EXP,QM16,Peak,606,787,77.0012706
2018-03-01,Queens,1,EXP,QM17,Off-Peak,191,225,84.8888889
2018-03-01,Queens,1,EXP,QM17,Peak,457,647,70.633694
2018-03-01,Queens,1,EXP,QM18,Off-Peak,2,2,100
2018-03-01,Queens,1,EXP,QM18,Peak,394,490,80.4081633
2018-03-01,Queens,1,EXP,QM2,Off-Peak,1123,1295,86.7181467
2018-03-01,Queens,1,EXP,QM2,Peak,594,844,70.3791469
2018-03-01,Queens,1,EXP,QM20,Off-Peak,1112,1242,89.5330113
2018-03-01,Queens,1,EXP,QM20,Peak,898,1189,75.5256518
2018-03-01,Queens,1,EXP,QM21,Off-Peak,66,86,76.744186
2018-03-01,Queens,1,EXP,QM21,Peak,127,169,75.147929
2018-03-01,Queens,1,EXP,QM24,Off-Peak,159,175,90.8571429
2018-03-01,Queens,1,EXP,QM24,Peak,516,630,81.9047619
2018-03-01,Queens,1,EXP,QM25,Off-Peak,156,161,96.8944099
2018-03-01,Queens,1,EXP,QM25,Peak,407,499,81.5631263
2018-03-01,Queens,1,EXP,QM31,Off-Peak,0,0,
2018-03-01,Queens,1,EXP,QM31,Peak,247,283,87.2791519
2018-03-01,Queens,1,EXP,QM32,Off-Peak,25,33,75.7575758
2018-03-01,Queens,1,EXP,QM32,Peak,435,579,75.1295337
2018-03-01,Queens,1,EXP,QM34,Off-Peak,100,107,93.4579439
2018-03-01,Queens,1,EXP,QM34,Peak,595,710,83.8028169
2018-03-01,Queens,1,EXP,QM35,Off-Peak,86,93,92.4731183
2018-03-01,Queens,1,EXP,QM35,Peak,552,768,71.875
2018-03-01,Queens,1,EXP,QM36,Off-Peak,2,2,100
2018-03-01,Queens,1,EXP,QM36,Peak,209,235,88.9361702
2018-03-01,Queens,1,EXP,QM42,Off-Peak,0,0,
2018-03-01,Queens,1,EXP,QM42,Peak,336,425,79.0588235
2018-03-01,Queens,1,EXP,QM5,Off-Peak,1458,1716,84.965035
2018-03-01,Queens,1,EXP,QM5,Peak,774,1220,63.442623
2018-03-01,Queens,1,EXP,QM6,Off-Peak,894,1031,86.7119302
2018-03-01,Queens,1,EXP,QM6,Peak,642,914,70.2407002
2018-03-01,Queens,1,EXP,QM7,Off-Peak,190,205,92.6829268
2018-03-01,Queens,1,EXP,QM7,Peak,610,833,73.2292917
2018-03-01,Queens,1,EXP,QM8,Off-Peak,69,83,83.1325301
2018-03-01,Queens,1,EXP,QM8,Peak,314,414,75.8454106
2018-03-01,Queens,1,EXP,X63,Off-Peak,147,162,90.7407407
2018-03-01,Queens,1,EXP,X63,Peak,764,936,81.6239316
2018-03-01,Queens,1,EXP,X64,Off-Peak,44,47,93.6170213
2018-03-01,Queens,1,EXP,X64,Peak,298,395,75.443038
2018-03-01,Queens,1,EXP,X68,Off-Peak,99,118,83.8983051
2018-03-01,Queens,1,EXP,X68,Peak,517,661,78.214826
2018-03-01,Queens,2,EXP,QM15,Off-Peak,176,192,91.6666667
2018-03-01,Queens,2,EXP,QM15,Peak,92,99,92.9292929
2018-03-01,Queens,2,EXP,QM2,Off-Peak,194,212,91.509434
2018-03-01,Queens,2,EXP,QM2,Peak,78,88,88.6363636
2018-03-01,Queens,2,EXP,QM5,Off-Peak,334,377,88.5941645
2018-03-01,Queens,2,EXP,QM5,Peak,152,169,89.9408284
2018-03-01,Queens,2,EXP,QM6,Off-Peak,269,315,85.3968254
2018-03-01,Queens,2,EXP,QM6,Peak,113,124,91.1290323
2018-03-01,Queens,1,LCL/LTD,Q1,Off-Peak,9885,11310,87.4005305
2018-03-01,Queens,1,LCL/LTD,Q1,Peak,3728,5049,73.8364032
2018-03-01,Queens,1,LCL/LTD,Q10,Off-Peak,15658,19956,78.4626178
2018-03-01,Queens,1,LCL/LTD,Q10,Peak,6038,9303,64.9037945
2018-03-01,Queens,1,LCL/LTD,Q100,Off-Peak,3483,4297,81.0565511
2018-03-01,Queens,1,LCL/LTD,Q100,Peak,1222,1752,69.7488584
2018-03-01,Queens,1,LCL/LTD,Q101,Off-Peak,3331,3993,83.4209867
2018-03-01,Queens,1,LCL/LTD,Q101,Peak,1195,1858,64.3164693
2018-03-01,Queens,1,LCL/LTD,Q102,Off-Peak,2199,2757,79.7606094
2018-03-01,Queens,1,LCL/LTD,Q102,Peak,776,1389,55.8675306
2018-03-01,Queens,1,LCL/LTD,Q103,Off-Peak,778,852,91.314554
2018-03-01,Queens,1,LCL/LTD,Q103,Peak,540,658,82.0668693
2018-03-01,Queens,1,LCL/LTD,Q104,Off-Peak,906,993,91.2386707
2018-03-01,Queens,1,LCL/LTD,Q104,Peak,444,559,79.4275492
2018-03-01,Queens,1,LCL/LTD,Q11,Off-Peak,5104,6277,81.312729
2018-03-01,Queens,1,LCL/LTD,Q11,Peak,2844,4175,68.1197605
2018-03-01,Queens,1,LCL/LTD,Q110,Off-Peak,9888,11741,84.2176987
2018-03-01,Queens,1,LCL/LTD,Q110,Peak,4053,6245,64.8999199
2018-03-01,Queens,1,LCL/LTD,Q111,Off-Peak,11844,15285,77.4877331
2018-03-01,Queens,1,LCL/LTD,Q111,Peak,4556,7346,62.020147
2018-03-01,Queens,1,LCL/LTD,Q112,Off-Peak,6200,7601,81.5682147
2018-03-01,Queens,1,LCL/LTD,Q112,Peak,3642,5366,67.8717853
2018-03-01,Queens,1,LCL/LTD,Q113,Off-Peak,2702,4458,60.6101391
2018-03-01,Queens,1,LCL/LTD,Q113,Peak,1612,3139,51.3539344
2018-03-01,Queens,1,LCL/LTD,Q114,Off-Peak,7278,9523,76.4254962
2018-03-01,Queens,1,LCL/LTD,Q114,Peak,1945,3516,55.3185438
2018-03-01,Queens,1,LCL/LTD,Q12,Off-Peak,13404,15233,87.9931727
2018-03-01,Queens,1,LCL/LTD,Q12,Peak,4600,6026,76.3358779
2018-03-01,Queens,1,LCL/LTD,Q13,Off-Peak,9082,10652,85.2609839
2018-03-01,Queens,1,LCL/LTD,Q13,Peak,3081,4403,69.975017
2018-03-01,Queens,1,LCL/LTD,Q15,Off-Peak,3502,3716,94.2411195
2018-03-01,Queens,1,LCL/LTD,Q15,Peak,1898,2306,82.3070252
2018-03-01,Queens,1,LCL/LTD,Q15A,Off-Peak,4449,4739,93.8805655
2018-03-01,Queens,1,LCL/LTD,Q15A,Peak,2353,2785,84.4883303
2018-03-01,Queens,1,LCL/LTD,Q16,Off-Peak,5985,6465,92.575406
2018-03-01,Queens,1,LCL/LTD,Q16,Peak,3412,4093,83.3618373
2018-03-01,Queens,1,LCL/LTD,Q17,Off-Peak,22844,29609,77.1522172
2018-03-01,Queens,1,LCL/LTD,Q17,Peak,7470,11432,65.3428971
2018-03-01,Queens,1,LCL/LTD,Q18,Off-Peak,4923,6099,80.7181505
2018-03-01,Queens,1,LCL/LTD,Q18,Peak,2745,4081,67.2629258
2018-03-01,Queens,1,LCL/LTD,Q19,Off-Peak,3736,4621,80.8483012
2018-03-01,Queens,1,LCL/LTD,Q19,Peak,1681,2616,64.2584098
2018-03-01,Queens,1,LCL/LTD,Q2,Off-Peak,11871,13828,85.8475557
2018-03-01,Queens,1,LCL/LTD,Q2,Peak,4250,6002,70.8097301
2018-03-01,Queens,1,LCL/LTD,Q20A,Off-Peak,12460,14123,88.2248814
2018-03-01,Queens,1,LCL/LTD,Q20A,Peak,4405,5908,74.5599188
2018-03-01,Queens,1,LCL/LTD,Q20B,Off-Peak,8027,9286,86.4419556
2018-03-01,Queens,1,LCL/LTD,Q20B,Peak,3897,5232,74.483945
2018-03-01,Queens,1,LCL/LTD,Q21,Off-Peak,3819,4894,78.0343277
2018-03-01,Queens,1,LCL/LTD,Q21,Peak,1511,2247,67.2452158
2018-03-01,Queens,1,LCL/LTD,Q22,Off-Peak,5997,7734,77.5407292
2018-03-01,Queens,1,LCL/LTD,Q22,Peak,2381,3804,62.5920084
2018-03-01,Queens,1,LCL/LTD,Q23,Off-Peak,12049,15397,78.2555043
2018-03-01,Queens,1,LCL/LTD,Q23,Peak,5278,7881,66.9711965
2018-03-01,Queens,1,LCL/LTD,Q24,Off-Peak,13601,18588,73.1708629
2018-03-01,Queens,1,LCL/LTD,Q24,Peak,4764,7988,59.6394592
2018-03-01,Queens,1,LCL/LTD,Q25,Off-Peak,11108,14288,77.743561
2018-03-01,Queens,1,LCL/LTD,Q25,Peak,6700,10375,64.5783133
2018-03-01,Queens,1,LCL/LTD,Q26,Off-Peak,1235,1332,92.7177177
2018-03-01,Queens,1,LCL/LTD,Q26,Peak,2358,2798,84.2744818
2018-03-01,Queens,1,LCL/LTD,Q27,Off-Peak,43925,52704,83.3428203
2018-03-01,Queens,1,LCL/LTD,Q27,Peak,21076,29071,72.4983661
2018-03-01,Queens,1,LCL/LTD,Q28,Off-Peak,10895,12389,87.9409153
2018-03-01,Queens,1,LCL/LTD,Q28,Peak,5313,6789,78.2589483
2018-03-01,Queens,1,LCL/LTD,Q29,Off-Peak,2795,3335,83.808096
2018-03-01,Queens,1,LCL/LTD,Q29,Peak,1369,2074,66.0077146
2018-03-01,Queens,1,LCL/LTD,Q3,Off-Peak,18787,23781,79.0000421
2018-03-01,Queens,1,LCL/LTD,Q3,Peak,6369,9566,66.5795526
2018-03-01,Queens,1,LCL/LTD,Q30,Off-Peak,19671,24863,79.1175643
2018-03-01,Queens,1,LCL/LTD,Q30,Peak,7075,11128,63.5783609
2018-03-01,Queens,1,LCL/LTD,Q31,Off-Peak,10283,12743,80.6952837
2018-03-01,Queens,1,LCL/LTD,Q31,Peak,5818,8586,67.7614722
2018-03-01,Queens,1,LCL/LTD,Q32,Off-Peak,12842,17309,74.1926166
2018-03-01,Queens,1,LCL/LTD,Q32,Peak,4633,7608,60.8964248
2018-03-01,Queens,1,LCL/LTD,Q33,Off-Peak,8141,9643,84.4239345
2018-03-01,Queens,1,LCL/LTD,Q33,Peak,2737,3916,69.8927477
2018-03-01,Queens,1,LCL/LTD,Q34,Off-Peak,4252,5420,78.4501845
2018-03-01,Queens,1,LCL/LTD,Q34,Peak,1208,1855,65.1212938
2018-03-01,Queens,1,LCL/LTD,Q35,Off-Peak,5533,6265,88.3160415
2018-03-01,Queens,1,LCL/LTD,Q35,Peak,2369,3065,77.2920065
2018-03-01,Queens,1,LCL/LTD,Q36,Off-Peak,15083,17525,86.0656205
2018-03-01,Queens,1,LCL/LTD,Q36,Peak,6395,9112,70.1821773
2018-03-01,Queens,1,LCL/LTD,Q37,Off-Peak,5002,6152,81.3068921
2018-03-01,Queens,1,LCL/LTD,Q37,Peak,1987,3313,59.9758527
2018-03-01,Queens,1,LCL/LTD,Q38,Off-Peak,6981,8313,83.9769036
2018-03-01,Queens,1,LCL/LTD,Q38,Peak,3469,5294,65.5270117
2018-03-01,Queens,1,LCL/LTD,Q39,Off-Peak,6409,7802,82.1456037
2018-03-01,Queens,1,LCL/LTD,Q39,Peak,3363,5242,64.1549027
2018-03-01,Queens,1,LCL/LTD,Q4,Off-Peak,17253,20369,84.7022436
2018-03-01,Queens,1,LCL/LTD,Q4,Peak,8237,11289,72.964833
2018-03-01,Queens,1,LCL/LTD,Q40,Off-Peak,3673,4603,79.7957854
2018-03-01,Queens,1,LCL/LTD,Q40,Peak,1497,2375,63.0315789
2018-03-01,Queens,1,LCL/LTD,Q41,Off-Peak,5889,7767,75.8207802
2018-03-01,Queens,1,LCL/LTD,Q41,Peak,3211,5193,61.833237
2018-03-01,Queens,1,LCL/LTD,Q42,Off-Peak,2120,2230,95.0672646
2018-03-01,Queens,1,LCL/LTD,Q42,Peak,1390,1693,82.1027761
2018-03-01,Queens,1,LCL/LTD,Q43,Off-Peak,8666,10500,82.5333333
2018-03-01,Queens,1,LCL/LTD,Q43,Peak,2787,4048,68.8488142
2018-03-01,Queens,1,LCL/LTD,Q46,Off-Peak,18455,21938,84.1234388
2018-03-01,Queens,1,LCL/LTD,Q46,Peak,9454,12756,74.1141424
2018-03-01,Queens,1,LCL/LTD,Q47,Off-Peak,8745,10495,83.325393
2018-03-01,Queens,1,LCL/LTD,Q47,Peak,4719,6862,68.7700379
2018-03-01,Queens,1,LCL/LTD,Q48,Off-Peak,2919,3357,86.9526363
2018-03-01,Queens,1,LCL/LTD,Q48,Peak,972,1396,69.6275072
2018-03-01,Queens,1,LCL/LTD,Q49,Off-Peak,4618,5616,82.2293447
2018-03-01,Queens,1,LCL/LTD,Q49,Peak,2560,3697,69.2453341
2018-03-01,Queens,1,LCL/LTD,Q5,Off-Peak,26168,32149,81.3959999
2018-03-01,Queens,1,LCL/LTD,Q5,Peak,10697,15224,70.2640568
2018-03-01,Queens,1,LCL/LTD,Q50,Off-Peak,5064,5978,84.7106056
2018-03-01,Queens,1,LCL/LTD,Q50,Peak,2137,2990,71.4715719
2018-03-01,Queens,1,LCL/LTD,Q54,Off-Peak,17019,22912,74.2798534
2018-03-01,Queens,1,LCL/LTD,Q54,Peak,6357,10348,61.4321608
2018-03-01,Queens,1,LCL/LTD,Q55,Off-Peak,8509,10421,81.6524326
2018-03-01,Queens,1,LCL/LTD,Q55,Peak,3705,5373,68.9558906
2018-03-01,Queens,1,LCL/LTD,Q56,Off-Peak,10644,15170,70.1647989
2018-03-01,Queens,1,LCL/LTD,Q56,Peak,3186,5679,56.1014263
2018-03-01,Queens,1,LCL/LTD,Q58,Off-Peak,23938,30384,78.7848868
2018-03-01,Queens,1,LCL/LTD,Q58,Peak,9041,13185,68.5703451
2018-03-01,Queens,1,LCL/LTD,Q59,Off-Peak,10307,13426,76.7689558
2018-03-01,Queens,1,LCL/LTD,Q59,Peak,4363,6934,62.9218344
2018-03-01,Queens,1,LCL/LTD,Q6,Off-Peak,10365,13609,76.1628334
2018-03-01,Queens,1,LCL/LTD,Q6,Peak,4034,6862,58.7875255
2018-03-01,Queens,1,LCL/LTD,Q60,Off-Peak,15946,20402,78.159004
2018-03-01,Queens,1,LCL/LTD,Q60,Peak,4967,7948,62.4937091
2018-03-01,Queens,1,LCL/LTD,Q64,Off-Peak,7586,8533,88.9019102
2018-03-01,Queens,1,LCL/LTD,Q64,Peak,3914,4995,78.3583584
2018-03-01,Queens,1,LCL/LTD,Q65,Off-Peak,11407,14805,77.0482945
2018-03-01,Queens,1,LCL/LTD,Q65,Peak,6133,9116,67.2773146
2018-03-01,Queens,1,LCL/LTD,Q66,Off-Peak,8082,10051,80.4099095
2018-03-01,Queens,1,LCL/LTD,Q66,Peak,3723,5514,67.5190424
2018-03-01,Queens,1,LCL/LTD,Q67,Off-Peak,1799,2114,85.0993377
2018-03-01,Queens,1,LCL/LTD,Q67,Peak,1076,1597,67.3763306
2018-03-01,Queens,1,LCL/LTD,Q69,Off-Peak,4254,5522,77.0373053
2018-03-01,Queens,1,LCL/LTD,Q69,Peak,2558,3766,67.9235263
2018-03-01,Queens,1,LCL/LTD,Q7,Off-Peak,5455,7248,75.2621413
2018-03-01,Queens,1,LCL/LTD,Q7,Peak,2525,4362,57.8862907
2018-03-01,Queens,1,LCL/LTD,Q72,Off-Peak,5622,6561,85.6881573
2018-03-01,Queens,1,LCL/LTD,Q72,Peak,2308,3252,70.9717097
2018-03-01,Queens,1,LCL/LTD,Q76,Off-Peak,8909,10900,81.733945
2018-03-01,Queens,1,LCL/LTD,Q76,Peak,5201,7016,74.1305587
2018-03-01,Queens,1,LCL/LTD,Q77,Off-Peak,6377,8318,76.6650637
2018-03-01,Queens,1,LCL/LTD,Q77,Peak,4156,6247,66.5279334
2018-03-01,Queens,1,LCL/LTD,Q8,Off-Peak,8448,11222,75.2806986
2018-03-01,Queens,1,LCL/LTD,Q8,Peak,3807,6244,60.9705317
2018-03-01,Queens,1,LCL/LTD,Q83,Off-Peak,11853,13772,86.0659309
2018-03-01,Queens,1,LCL/LTD,Q83,Peak,4912,6939,70.788298
2018-03-01,Queens,1,LCL/LTD,Q84,Off-Peak,9088,10006,90.8255047
2018-03-01,Queens,1,LCL/LTD,Q84,Peak,3947,4981,79.2411162
2018-03-01,Queens,1,LCL/LTD,Q85,Off-Peak,27325,32512,84.0458907
2018-03-01,Queens,1,LCL/LTD,Q85,Peak,11947,16646,71.770996
2018-03-01,Queens,1,LCL/LTD,Q88,Off-Peak,15268,18692,81.682003
2018-03-01,Queens,1,LCL/LTD,Q88,Peak,7585,10889,69.6574525
2018-03-01,Queens,1,LCL/LTD,Q9,Off-Peak,2925,3907,74.8656258
2018-03-01,Queens,1,LCL/LTD,Q9,Peak,1431,2268,63.0952381
2018-03-01,Queens,2,LCL/LTD,Q1,Off-Peak,3523,3852,91.4589823
2018-03-01,Queens,2,LCL/LTD,Q1,Peak,1233,1358,90.7952872
2018-03-01,Queens,2,LCL/LTD,Q10,Off-Peak,5871,6834,85.9086918
2018-03-01,Queens,2,LCL/LTD,Q10,Peak,2363,2690,87.8438662
2018-03-01,Queens,2,LCL/LTD,Q100,Off-Peak,1406,1779,79.0331647
2018-03-01,Queens,2,LCL/LTD,Q100,Peak,601,689,87.2278665
2018-03-01,Queens,2,LCL/LTD,Q101,Off-Peak,1000,1193,83.8222967
2018-03-01,Queens,2,LCL/LTD,Q101,Peak,314,383,81.9843342
2018-03-01,Queens,2,LCL/LTD,Q102,Off-Peak,820,1042,78.6948177
2018-03-01,Queens,2,LCL/LTD,Q102,Peak,300,376,79.787234
2018-03-01,Queens,2,LCL/LTD,Q103,Off-Peak,239,252,94.8412698
2018-03-01,Queens,2,LCL/LTD,Q103,Peak,126,136,92.6470588
2018-03-01,Queens,2,LCL/LTD,Q104,Off-Peak,276,304,90.7894737
2018-03-01,Queens,2,LCL/LTD,Q104,Peak,123,141,87.2340426
2018-03-01,Queens,2,LCL/LTD,Q11,Off-Peak,1550,1809,85.6826976
2018-03-01,Queens,2,LCL/LTD,Q11,Peak,558,634,88.0126183
2018-03-01,Queens,2,LCL/LTD,Q110,Off-Peak,2851,3305,86.2632375
2018-03-01,Queens,2,LCL/LTD,Q110,Peak,1061,1257,84.407319
2018-03-01,Queens,2,LCL/LTD,Q111,Off-Peak,4676,5757,81.2228591
2018-03-01,Queens,2,LCL/LTD,Q111,Peak,1910,2332,81.9039451
2018-03-01,Queens,2,LCL/LTD,Q112,Off-Peak,1889,2251,83.9182586
2018-03-01,Queens,2,LCL/LTD,Q112,Peak,857,1015,84.4334975
2018-03-01,Queens,2,LCL/LTD,Q113,Off-Peak,1289,1525,84.5245902
2018-03-01,Queens,2,LCL/LTD,Q113,Peak,583,701,83.1669044
2018-03-01,Queens,2,LCL/LTD,Q114,Off-Peak,3108,3857,80.5807623
2018-03-01,Queens,2,LCL/LTD,Q114,Peak,1016,1273,79.811469
2018-03-01,Queens,2,LCL/LTD,Q12,Off-Peak,5211,6341,82.179467
2018-03-01,Queens,2,LCL/LTD,Q12,Peak,1730,2228,77.6481149
2018-03-01,Queens,2,LCL/LTD,Q13,Off-Peak,2572,3324,77.3766546
2018-03-01,Queens,2,LCL/LTD,Q13,Peak,1174,1414,83.0268741
2018-03-01,Queens,2,LCL/LTD,Q15,Off-Peak,886,936,94.6581197
2018-03-01,Queens,2,LCL/LTD,Q15,Peak,379,431,87.9350348
2018-03-01,Queens,2,LCL/LTD,Q15A,Off-Peak,997,1193,83.5708298
2018-03-01,Queens,2,LCL/LTD,Q15A,Peak,491,542,90.5904059
2018-03-01,Queens,2,LCL/LTD,Q16,Off-Peak,1723,1987,86.7136387
2018-03-01,Queens,2,LCL/LTD,Q16,Peak,696,778,89.4601542
2018-03-01,Queens,2,LCL/LTD,Q17,Off-Peak,9747,12766,76.3512455
2018-03-01,Queens,2,LCL/LTD,Q17,Peak,4028,5286,76.2012864
2018-03-01,Queens,2,LCL/LTD,Q18,Off-Peak,1692,2087,81.073311
2018-03-01,Queens,2,LCL/LTD,Q18,Peak,675,822,82.1167883
2018-03-01,Queens,2,LCL/LTD,Q19,Off-Peak,968,1184,81.7567568
2018-03-01,Queens,2,LCL/LTD,Q19,Peak,447,573,78.0104712
2018-03-01,Queens,2,LCL/LTD,Q2,Off-Peak,3988,4609,86.5263615
2018-03-01,Queens,2,LCL/LTD,Q2,Peak,1462,1713,85.3473438
2018-03-01,Queens,2,LCL/LTD,Q20A,Off-Peak,6919,8125,85.1569231
2018-03-01,Queens,2,LCL/LTD,Q20A,Peak,2354,2722,86.480529
2018-03-01,Queens,2,LCL/LTD,Q21,Off-Peak,1713,1900,90.1578947
2018-03-01,Queens,2,LCL/LTD,Q21,Peak,860,909,94.6094609
2018-03-01,Queens,2,LCL/LTD,Q22,Off-Peak,2171,2723,79.7282409
2018-03-01,Queens,2,LCL/LTD,Q22,Peak,939,1149,81.7232376
2018-03-01,Queens,2,LCL/LTD,Q23,Off-Peak,4065,4894,83.0608909
2018-03-01,Queens,2,LCL/LTD,Q23,Peak,1654,2000,82.7
2018-03-01,Queens,2,LCL/LTD,Q24,Off-Peak,4097,5785,70.821089
2018-03-01,Queens,2,LCL/LTD,Q24,Peak,1500,2136,70.2247191
2018-03-01,Queens,2,LCL/LTD,Q25,Off-Peak,3337,4310,77.424594
2018-03-01,Queens,2,LCL/LTD,Q25,Peak,1152,1487,77.471419
2018-03-01,Queens,2,LCL/LTD,Q27,Off-Peak,11812,14445,81.7722395
2018-03-01,Queens,2,LCL/LTD,Q27,Peak,4759,5860,81.2116041
2018-03-01,Queens,2,LCL/LTD,Q28,Off-Peak,3363,4123,81.5668203
2018-03-01,Queens,2,LCL/LTD,Q28,Peak,1298,1606,80.8219178
2018-03-01,Queens,2,LCL/LTD,Q29,Off-Peak,1141,1351,84.4559585
2018-03-01,Queens,2,LCL/LTD,Q29,Peak,448,545,82.2018349
2018-03-01,Queens,2,LCL/LTD,Q3,Off-Peak,5454,6800,80.2058824
2018-03-01,Queens,2,LCL/LTD,Q3,Peak,1860,2132,87.2420263
2018-03-01,Queens,2,LCL/LTD,Q30,Off-Peak,3111,4108,75.7302824
2018-03-01,Queens,2,LCL/LTD,Q30,Peak,1188,1663,71.4371618
2018-03-01,Queens,2,LCL/LTD,Q31,Off-Peak,1540,1939,79.4223827
2018-03-01,Queens,2,LCL/LTD,Q31,Peak,767,947,80.9926082
2018-03-01,Queens,2,LCL/LTD,Q32,Off-Peak,3940,5660,69.6113074
2018-03-01,Queens,2,LCL/LTD,Q32,Peak,1975,2704,73.0399408
2018-03-01,Queens,2,LCL/LTD,Q33,Off-Peak,2451,2932,83.5948158
2018-03-01,Queens,2,LCL/LTD,Q33,Peak,711,914,77.7899344
2018-03-01,Queens,2,LCL/LTD,Q35,Off-Peak,2681,2788,96.1621234
2018-03-01,Queens,2,LCL/LTD,Q35,Peak,989,1021,96.8658178
2018-03-01,Queens,2,LCL/LTD,Q36,Off-Peak,4168,4579,91.0242411
2018-03-01,Queens,2,LCL/LTD,Q36,Peak,1477,1616,91.3985149
2018-03-01,Queens,2,LCL/LTD,Q37,Off-Peak,1462,1615,90.5263158
2018-03-01,Queens,2,LCL/LTD,Q37,Peak,650,706,92.0679887
2018-03-01,Queens,2,LCL/LTD,Q38,Off-Peak,1921,2222,86.4536454
2018-03-01,Queens,2,LCL/LTD,Q38,Peak,786,954,82.3899371
2018-03-01,Queens,2,LCL/LTD,Q39,Off-Peak,1673,2181,76.7079321
2018-03-01,Queens,2,LCL/LTD,Q39,Peak,508,738,68.8346883
2018-03-01,Queens,2,LCL/LTD,Q4,Off-Peak,4484,5361,83.6411117
2018-03-01,Queens,2,LCL/LTD,Q4,Peak,1711,2059,83.0985915
2018-03-01,Queens,2,LCL/LTD,Q40,Off-Peak,1291,1348,95.7715134
2018-03-01,Queens,2,LCL/LTD,Q40,Peak,428,462,92.6406926
2018-03-01,Queens,2,LCL/LTD,Q41,Off-Peak,1631,2216,73.601083
2018-03-01,Queens,2,LCL/LTD,Q41,Peak,799,1022,78.1800391
2018-03-01,Queens,2,LCL/LTD,Q43,Off-Peak,2609,3165,82.4328594
2018-03-01,Queens,2,LCL/LTD,Q43,Peak,993,1209,82.133995
2018-03-01,Queens,2,LCL/LTD,Q46,Off-Peak,5266,5884,89.4969409
2018-03-01,Queens,2,LCL/LTD,Q46,Peak,2119,2428,87.2734761
2018-03-01,Queens,2,LCL/LTD,Q47,Off-Peak,1611,1893,85.1030111
2018-03-01,Queens,2,LCL/LTD,Q47,Peak,684,805,84.9689441
2018-03-01,Queens,2,LCL/LTD,Q48,Off-Peak,869,1093,79.5059469
2018-03-01,Queens,2,LCL/LTD,Q48,Peak,323,388,83.2474227
2018-03-01,Queens,2,LCL/LTD,Q49,Off-Peak,1591,1842,86.3735071
2018-03-01,Queens,2,LCL/LTD,Q49,Peak,666,759,87.7470356
2018-03-01,Queens,2,LCL/LTD,Q5,Off-Peak,6948,9450,73.5238095
2018-03-01,Queens,2,LCL/LTD,Q5,Peak,2467,3537,69.7483743
2018-03-01,Queens,2,LCL/LTD,Q50,Off-Peak,1318,1458,90.3978052
2018-03-01,Queens,2,LCL/LTD,Q50,Peak,575,631,91.1251981
2018-03-01,Queens,2,LCL/LTD,Q54,Off-Peak,4600,6482,70.9657513
2018-03-01,Queens,2,LCL/LTD,Q54,Peak,1678,2463,68.1282988
2018-03-01,Queens,2,LCL/LTD,Q55,Off-Peak,2237,2897,77.2178115
2018-03-01,Queens,2,LCL/LTD,Q55,Peak,771,1077,71.5877437
2018-03-01,Queens,2,LCL/LTD,Q56,Off-Peak,3440,4992,68.9102564
2018-03-01,Queens,2,LCL/LTD,Q56,Peak,1294,1988,65.0905433
2018-03-01,Queens,2,LCL/LTD,Q58,Off-Peak,7277,9508,76.535549
2018-03-01,Queens,2,LCL/LTD,Q58,Peak,3039,3922,77.4859765
2018-03-01,Queens,2,LCL/LTD,Q59,Off-Peak,4114,5504,74.7456395
2018-03-01,Queens,2,LCL/LTD,Q59,Peak,1625,2209,73.5626981
2018-03-01,Queens,2,LCL/LTD,Q6,Off-Peak,3077,3875,79.4064516
2018-03-01,Queens,2,LCL/LTD,Q6,Peak,1053,1414,74.4695898
2018-03-01,Queens,2,LCL/LTD,Q60,Off-Peak,4910,6590,74.5068285
2018-03-01,Queens,2,LCL/LTD,Q60,Peak,1696,2338,72.540633
2018-03-01,Queens,2,LCL/LTD,Q64,Off-Peak,1526,1664,91.7067308
2018-03-01,Queens,2,LCL/LTD,Q64,Peak,521,556,93.705036
2018-03-01,Queens,2,LCL/LTD,Q65,Off-Peak,2926,3600,81.2777778
2018-03-01,Queens,2,LCL/LTD,Q65,Peak,1130,1418,79.6897038
